Data,DataExcel,Regiao,Classe,Consumo,Consumidores
19930601,34121,Nordeste,Residencial,610864.0,6442656
19930601,34121,Nordeste,Rural,92262.0,0
19930601,34121,Norte,Comercial,90583.0,0
19930601,34121,Norte,Industrial,561597.0,0
19930601,34121,Norte,Outros,94454.0,171021
19930601,34121,Norte,Residencial,176419.0,1264592
19930601,34121,Norte,Rural,3734.0,0
19930601,34121,Sudeste,Comercial,1315377.0,0
19930601,34121,Sudeste,Industrial,5591728.0,0
19930601,34121,Sudeste,Outros,1100444.0,2298435
19930601,34121,Sudeste,Residencial,2610029.0,15094366
19930601,34121,Sudeste,Rural,279836.0,0
19930601,34121,Sul,Comercial,320986.0,0
19930601,34121,Sul,Industrial,1205929.0,0
19930601,34121,Sul,Outros,296927.0,1269495
19930601,34121,Sul,Residencial,691920.0,4670435
19930601,34121,Sul,Rural,205866.0,0
19930701,34151,Centro-Oeste,Comercial,142197.0,0
19930701,34151,Centro-Oeste,Industrial,184434.0,0
19930701,34151,Centro-Oeste,Outros,138122.0,331757
19930701,34151,Centro-Oeste,Residencial,281526.0,1840535
19930701,34151,Centro-Oeste,Rural,54323.0,0
19930701,34151,Nordeste,Comercial,302022.0,0
19930701,34151,Nordeste,Industrial,1555289.0,0
19930701,34151,Nordeste,Outros,352552.0,938993
19930701,34151,Nordeste,Residencial,610119.0,6474375
19930701,34151,Nordeste,Rural,98728.0,0
19930701,34151,Norte,Comercial,92091.0,0
19930701,34151,Norte,Industrial,582181.0,0
19930701,34151,Norte,Outros,95404.0,172560
19930701,34151,Norte,Residencial,175747.0,1275297
19930701,34151,Norte,Rural,3780.0,0
19930701,34151,Sudeste,Comercial,1288110.0,0
19930701,34151,Sudeste,Industrial,5632378.0,0
19930701,34151,Sudeste,Outros,1096796.0,2306546
19930701,34151,Sudeste,Residencial,2532920.0,15152613
19930701,34151,Sudeste,Rural,284088.0,0
19930701,34151,Sul,Comercial,319647.0,0
19930701,34151,Sul,Industrial,1183480.0,0
19930701,34151,Sul,Outros,291813.0,1273282
19930701,34151,Sul,Residencial,696525.0,4690518
19930701,34151,Sul,Rural,203120.0,0
19930801,34182,Centro-Oeste,Comercial,144147.0,0
19930801,34182,Centro-Oeste,Industrial,189024.0,0
19930801,34182,Centro-Oeste,Outros,143628.0,333540
19930801,34182,Centro-Oeste,Residencial,285546.0,1851073
19930801,34182,Centro-Oeste,Rural,50696.0,0
19930801,34182,Nordeste,Comercial,299477.0,0
19930801,34182,Nordeste,Industrial,1561132.0,0
19930801,34182,Nordeste,Outros,355027.0,941400
19930801,34182,Nordeste,Residencial,592198.0,6504932
19930801,34182,Nordeste,Rural,103187.0,0
19930801,34182,Norte,Comercial,91795.0,0
19930801,34182,Norte,Industrial,582882.0,0
19930801,34182,Norte,Outros,94418.0,173330
19930801,34182,Norte,Residencial,171486.0,1285202
19930801,34182,Norte,Rural,3771.0,0
19930801,34182,Sudeste,Comercial,1335264.0,0
19930801,34182,Sudeste,Industrial,5838667.0,0
19930801,34182,Sudeste,Outros,1105554.0,2314781
19930801,34182,Sudeste,Residencial,2630259.0,15214634
19930801,34182,Sudeste,Rural,313928.0,0
19930801,34182,Sul,Comercial,327079.0,0
19930801,34182,Sul,Industrial,1188260.0,0
19930801,34182,Sul,Outros,292280.0,1278717
19930801,34182,Sul,Residencial,697580.0,4712208
19930801,34182,Sul,Rural,203124.0,0
19930901,34213,Centro-Oeste,Comercial,146820.0,0
19930901,34213,Centro-Oeste,Industrial,192736.0,0
19930901,34213,Centro-Oeste,Outros,151443.0,335671
19930901,34213,Centro-Oeste,Residencial,304961.0,1862361
19930901,34213,Centro-Oeste,Rural,52669.0,0
19930901,34213,Nordeste,Comercial,307641.0,0
19930901,34213,Nordeste,Industrial,1521245.0,0
19930901,34213,Nordeste,Outros,354496.0,944385
19930901,34213,Nordeste,Residencial,612622.0,6545024
19930901,34213,Nordeste,Rural,112489.0,0
19930901,34213,Norte,Comercial,91984.0,0
19930901,34213,Norte,Industrial,562841.0,0
19930901,34213,Norte,Outros,95331.0,173496
19930901,34213,Norte,Residencial,181263.0,1293652
19930901,34213,Norte,Rural,3857.0,0
19930901,34213,Sudeste,Comercial,1373440.0,0
19930901,34213,Sudeste,Industrial,5841189.0,0
19930901,34213,Sudeste,Outros,1136809.0,2323645
19930901,34213,Sudeste,Residencial,2740376.0,15270404
19930901,34213,Sudeste,Rural,313683.0,0
19930901,34213,Sul,Comercial,326919.0,0
19930901,34213,Sul,Industrial,1165287.0,0
19930901,34213,Sul,Outros,297630.0,1283086
19930901,34213,Sul,Residencial,698699.0,4726397
19930901,34213,Sul,Rural,208209.0,0
19931001,34243,Centro-Oeste,Comercial,155202.0,0
19931001,34243,Centro-Oeste,Industrial,190329.0,0
19931001,34243,Centro-Oeste,Outros,148799.0,338092
19931001,34243,Centro-Oeste,Residencial,301527.0,1870657
19931001,34243,Centro-Oeste,Rural,45160.0,0
19931001,34243,Nordeste,Comercial,312253.0,0
19931001,34243,Nordeste,Industrial,1542775.0,0
19931001,34243,Nordeste,Outros,357757.0,948094
19931001,34243,Nordeste,Residencial,623527.0,6589271
19931001,34243,Nordeste,Rural,116895.0,0
19931001,34243,Norte,Comercial,92521.0,0
19931001,34243,Norte,Industrial,586697.0,0
19931001,34243,Norte,Outros,97842.0,173865
19931001,34243,Norte,Residencial,180651.0,1301441
19931001,34243,Norte,Rural,3929.0,0
19931001,34243,Sudeste,Comercial,1399702.0,0
19931001,34243,Sudeste,Industrial,5601499.0,0
19931001,34243,Sudeste,Outros,1102368.0,2330550
19931001,34243,Sudeste,Residencial,2738779.0,15321136
19931001,34243,Sudeste,Rural,283164.0,0
19931001,34243,Sul,Comercial,332668.0,0
19931001,34243,Sul,Industrial,1138053.0,0
19931001,34243,Sul,Outros,300629.0,1292878
19931001,34243,Sul,Residencial,707306.0,4755358
19931001,34243,Sul,Rural,208848.0,0
19931101,34274,Centro-Oeste,Comercial,157645.0,0
19931101,34274,Centro-Oeste,Industrial,197062.0,0
19931101,34274,Centro-Oeste,Outros,142751.0,340014
19931101,34274,Centro-Oeste,Residencial,307251.0,1879897
19931101,34274,Centro-Oeste,Rural,47387.0,0
19931101,34274,Nordeste,Comercial,323392.0,0
19931101,34274,Nordeste,Industrial,1506825.0,0
19931101,34274,Nordeste,Outros,361991.0,948555
19931101,34274,Nordeste,Residencial,633062.0,6623286
19931101,34274,Nordeste,Rural,120253.0,0
19931101,34274,Norte,Comercial,92312.0,0
19931101,34274,Norte,Industrial,568371.0,0
19931101,34274,Norte,Outros,99929.0,174008
19931101,34274,Norte,Residencial,179212.0,1306821
19931101,34274,Norte,Rural,4036.0,0
19931101,34274,Sudeste,Comercial,1455433.0,0
19931101,34274,Sudeste,Industrial,5672294.0,0
19931101,34274,Sudeste,Outros,1127408.0,2339066
19931101,34274,Sudeste,Residencial,2762387.0,15380818
19931101,34274,Sudeste,Rural,292376.0,0
19931101,34274,Sul,Comercial,351482.0,0
19931101,34274,Sul,Industrial,1146362.0,0
19931101,34274,Sul,Outros,303486.0,1295983
19931101,34274,Sul,Residencial,712055.0,4774834
19931101,34274,Sul,Rural,217813.0,0
19931201,34304,Centro-Oeste,Comercial,159155.0,0
19931201,34304,Centro-Oeste,Industrial,176187.0,0
19931201,34304,Centro-Oeste,Outros,144349.0,342018
19931201,34304,Centro-Oeste,Residencial,304501.0,1887501
19931201,34304,Centro-Oeste,Rural,36772.0,0
19931201,34304,Nordeste,Comercial,333176.0,0
19931201,34304,Nordeste,Industrial,1523377.0,0
19931201,34304,Nordeste,Outros,364221.0,949824
19931201,34304,Nordeste,Residencial,645241.0,6663765
19931201,34304,Nordeste,Rural,114359.0,0
19931201,34304,Norte,Comercial,94621.0,0
19931201,34304,Norte,Industrial,588164.0,0
19931201,34304,Norte,Outros,97877.0,173876
19931201,34304,Norte,Residencial,178889.0,1311435
19931201,34304,Norte,Rural,3995.0,0
19931201,34304,Sudeste,Comercial,1468553.0,0
19931201,34304,Sudeste,Industrial,5316274.0,0
19931201,34304,Sudeste,Outros,1108136.0,2343798
19931201,34304,Sudeste,Residencial,2681490.0,15436468
19931201,34304,Sudeste,Rural,271561.0,0
19931201,34304,Sul,Comercial,362675.0,0
19931201,34304,Sul,Industrial,1053233.0,0
19931201,34304,Sul,Outros,306640.0,1299596
19931201,34304,Sul,Residencial,705418.0,4793452
19931201,34304,Sul,Rural,237679.0,0
19940101,34335,Centro-Oeste,Comercial,152878.0,0
19940101,34335,Centro-Oeste,Industrial,164324.0,0
19940101,34335,Centro-Oeste,Outros,153319.0,340265
19940101,34335,Centro-Oeste,Residencial,299369.0,1888620
19940101,34335,Centro-Oeste,Rural,36074.0,0
19940101,34335,Nordeste,Comercial,342931.0,0
19940101,34335,Nordeste,Industrial,1541037.0,0
19940101,34335,Nordeste,Outros,375384.0,950349
19940101,34335,Nordeste,Residencial,662516.0,6697689
19940101,34335,Nordeste,Rural,103159.0,0
19940101,34335,Norte,Comercial,93313.0,0
19940101,34335,Norte,Industrial,580882.0,0
19940101,34335,Norte,Outros,101742.0,323904
19940101,34335,Norte,Residencial,175225.0,1321952
19940101,34335,Norte,Rural,3971.0,0
19940101,34335,Sudeste,Comercial,1492131.0,0
19940101,34335,Sudeste,Industrial,5188794.0,0
19940101,34335,Sudeste,Outros,1139162.0,2348283
19940101,34335,Sudeste,Residencial,2779930.0,15496833
19940101,34335,Sudeste,Rural,248391.0,0
19940101,34335,Sul,Comercial,382812.0,0
19940101,34335,Sul,Industrial,1029747.0,0
19940101,34335,Sul,Outros,317916.0,1303560
19940101,34335,Sul,Residencial,758599.0,4817172
19940101,34335,Sul,Rural,326164.0,0
19940201,34366,Centro-Oeste,Comercial,154713.0,0
19940201,34366,Centro-Oeste,Industrial,175153.0,0
19940201,34366,Centro-Oeste,Outros,141983.0,344097
19940201,34366,Centro-Oeste,Residencial,288692.0,1902134
19940201,34366,Centro-Oeste,Rural,35845.0,0
19940201,34366,Nordeste,Comercial,329370.0,0
19940201,34366,Nordeste,Industrial,1401207.0,0
19940201,34366,Nordeste,Outros,364460.0,951110
19940201,34366,Nordeste,Residencial,642404.0,6739331
19940201,34366,Nordeste,Rural,91339.0,0
19940201,34366,Norte,Comercial,89509.0,0
19940201,34366,Norte,Industrial,531313.0,0
19940201,34366,Norte,Outros,93479.0,325065
19940201,34366,Norte,Residencial,171942.0,1327479
19940201,34366,Norte,Rural,3830.0,0
19940201,34366,Sudeste,Comercial,1465670.0,0
19940201,34366,Sudeste,Industrial,5177093.0,0
19940201,34366,Sudeste,Outros,1082016.0,2352917
19940201,34366,Sudeste,Residencial,2769757.0,15547346
19940201,34366,Sudeste,Rural,239650.0,0
19940201,34366,Sul,Comercial,381922.0,0
19940201,34366,Sul,Industrial,1104316.0,0
19940201,34366,Sul,Outros,302000.0,1305878
19940201,34366,Sul,Residencial,751171.0,4838464
19940201,34366,Sul,Rural,331111.0,0
19940301,34394,Centro-Oeste,Comercial,159466.0,0
19940301,34394,Centro-Oeste,Industrial,185217.0,0
19940301,34394,Centro-Oeste,Outros,147991.0,345539
19940301,34394,Centro-Oeste,Residencial,301310.0,1911779
19940301,34394,Centro-Oeste,Rural,37452.0,0
19940301,34394,Nordeste,Comercial,324972.0,0
19940301,34394,Nordeste,Industrial,1539734.0,0
19940301,34394,Nordeste,Outros,355694.0,951289
19940301,34394,Nordeste,Residencial,631696.0,6766279
19940301,34394,Nordeste,Rural,79906.0,0
19940301,34394,Norte,Comercial,86362.0,0
19940301,34394,Norte,Industrial,576847.0,0
19940301,34394,Norte,Outros,96879.0,326026
19940301,34394,Norte,Residencial,161932.0,1333801
19940301,34394,Norte,Rural,3886.0,0
19940301,34394,Sudeste,Comercial,1435906.0,0
19940301,34394,Sudeste,Industrial,5067215.0,0
19940301,34394,Sudeste,Outros,1096631.0,2357069
19940301,34394,Sudeste,Residencial,2723226.0,15598461
19940301,34394,Sudeste,Rural,238421.0,0
19940301,34394,Sul,Comercial,374315.0,0
19940301,34394,Sul,Industrial,1139759.0,0
19940301,34394,Sul,Outros,305159.0,1307429
19940301,34394,Sul,Residencial,707429.0,4850459
19940301,34394,Sul,Rural,304687.0,0
19940401,34425,Centro-Oeste,Comercial,172292.0,0
19940401,34425,Centro-Oeste,Industrial,196342.0,0
19940401,34425,Centro-Oeste,Outros,151553.0,347014
19940401,34425,Centro-Oeste,Residencial,312185.0,1923736
19940401,34425,Centro-Oeste,Rural,38868.0,0
19940401,34425,Nordeste,Comercial,330677.0,0
19940401,34425,Nordeste,Industrial,1453306.0,0
19940401,34425,Nordeste,Outros,363254.0,951035
19940401,34425,Nordeste,Residencial,658018.0,6793554
19940401,34425,Nordeste,Rural,75531.0,0
19940401,34425,Norte,Comercial,86777.0,0
19940401,34425,Norte,Industrial,564870.0,0
19940401,34425,Norte,Outros,97991.0,326420
19940401,34425,Norte,Residencial,168238.0,1331084
19940401,34425,Norte,Rural,4081.0,0
19940401,34425,Sudeste,Comercial,1535592.0,0
19940401,34425,Sudeste,Industrial,5628493.0,0
19940401,34425,Sudeste,Outros,1175782.0,2364677
19940401,34425,Sudeste,Residencial,2825602.0,15645274
19940401,34425,Sudeste,Rural,248483.0,0
19940401,34425,Sul,Comercial,381227.0,0
19940401,34425,Sul,Industrial,1210399.0,0
19940401,34425,Sul,Outros,314776.0,1301297
19940401,34425,Sul,Residencial,750004.0,4868698
19940401,34425,Sul,Rural,285428.0,0
19940501,34455,Centro-Oeste,Comercial,161540.0,0
19940501,34455,Centro-Oeste,Industrial,194712.0,0
19940501,34455,Centro-Oeste,Outros,150572.0,348825
19940501,34455,Centro-Oeste,Residencial,296807.0,1935012
19940501,34455,Centro-Oeste,Rural,45715.0,0
19940501,34455,Nordeste,Comercial,316065.0,0
19940501,34455,Nordeste,Industrial,1497453.0,0
19940501,34455,Nordeste,Outros,360866.0,952036
19940501,34455,Nordeste,Residencial,624421.0,6817777
19940501,34455,Nordeste,Rural,81281.0,0
19940501,34455,Norte,Comercial,92058.0,0
19940501,34455,Norte,Industrial,588242.0,0
19940501,34455,Norte,Outros,100979.0,329014
19940501,34455,Norte,Residencial,168839.0,1348971
19940501,34455,Norte,Rural,4047.0,0
19940501,34455,Sudeste,Comercial,1411502.0,0
19940501,34455,Sudeste,Industrial,5138937.0,0
19940501,34455,Sudeste,Outros,1146260.0,2373229
19940501,34455,Sudeste,Residencial,2708445.0,15691268
19940501,34455,Sudeste,Rural,264674.0,0
19940501,34455,Sul,Comercial,347491.0,0
19940501,34455,Sul,Industrial,1183783.0,0
19940501,34455,Sul,Outros,312115.0,1314651
19940501,34455,Sul,Residencial,713415.0,4883212
19940501,34455,Sul,Rural,230743.0,0
19940601,34486,Centro-Oeste,Comercial,162522.0,0
19940601,34486,Centro-Oeste,Industrial,207025.0,0
19940601,34486,Centro-Oeste,Outros,150707.0,349556
19940601,34486,Centro-Oeste,Residencial,318758.0,1940776
19940601,34486,Centro-Oeste,Rural,52616.0,0
19940601,34486,Nordeste,Comercial,322587.0,0
19940601,34486,Nordeste,Industrial,1455288.0,0
19940601,34486,Nordeste,Outros,365495.0,956263
19940601,34486,Nordeste,Residencial,632057.0,6844271
19940601,34486,Nordeste,Rural,79101.0,0
19940601,34486,Norte,Comercial,91991.0,0
19940601,34486,Norte,Industrial,568420.0,0
19940601,34486,Norte,Outros,101886.0,328737
19940601,34486,Norte,Residencial,169734.0,1352214
19940601,34486,Norte,Rural,4180.0,0
19940601,34486,Sudeste,Comercial,1434554.0,0
19940601,34486,Sudeste,Industrial,5559516.0,0
19940601,34486,Sudeste,Outros,1185005.0,2381160
19940601,34486,Sudeste,Residencial,2743368.0,15738113
19940601,34486,Sudeste,Rural,290964.0,0
19940601,34486,Sul,Comercial,351501.0,0
19940601,34486,Sul,Industrial,1255248.0,0
19940601,34486,Sul,Outros,311738.0,1317669
19940601,34486,Sul,Residencial,748665.0,4898035
19940601,34486,Sul,Rural,221655.0,0
19940701,34516,Centro-Oeste,Comercial,151305.0,0
19940701,34516,Centro-Oeste,Industrial,199924.0,0
19940701,34516,Centro-Oeste,Outros,146666.0,352563
19940701,34516,Centro-Oeste,Residencial,301417.0,1952360
19940701,34516,Centro-Oeste,Rural,52723.0,0
19940701,34516,Nordeste,Comercial,299382.0,0
19940701,34516,Nordeste,Industrial,1453003.0,0
19940701,34516,Nordeste,Outros,364125.0,956401
19940701,34516,Nordeste,Residencial,626423.0,6862545
19940701,34516,Nordeste,Rural,85503.0,0
19940701,34516,Norte,Comercial,88002.0,0
19940701,34516,Norte,Industrial,587545.0,0
19940701,34516,Norte,Outros,100686.0,331419
19940701,34516,Norte,Residencial,169431.0,1359671
19940701,34516,Norte,Rural,4231.0,0
19940701,34516,Sudeste,Comercial,1313264.0,0
19940701,34516,Sudeste,Industrial,5368695.0,0
19940701,34516,Sudeste,Outros,1139962.0,2381751
19940701,34516,Sudeste,Residencial,2627273.0,15786516
19940701,34516,Sudeste,Rural,292702.0,0
19940701,34516,Sul,Comercial,330827.0,0
19940701,34516,Sul,Industrial,1221676.0,0
19940701,34516,Sul,Outros,303418.0,1321589
19940701,34516,Sul,Residencial,720825.0,4916339
19940701,34516,Sul,Rural,215890.0,0
19940801,34547,Centro-Oeste,Comercial,150464.0,0
19940801,34547,Centro-Oeste,Industrial,212642.0,0
19940801,34547,Centro-Oeste,Outros,147784.0,355494
19940801,34547,Centro-Oeste,Residencial,305624.0,1961214
19940801,34547,Centro-Oeste,Rural,62163.0,0
19940801,34547,Nordeste,Comercial,308684.0,0
19940801,34547,Nordeste,Industrial,1544423.0,0
19940801,34547,Nordeste,Outros,367856.0,960790
19940801,34547,Nordeste,Residencial,598056.0,6889090
19940801,34547,Nordeste,Rural,93458.0,0
19940801,34547,Norte,Comercial,95382.0,0
19940801,34547,Norte,Industrial,594440.0,0
19940801,34547,Norte,Outros,102873.0,335589
19940801,34547,Norte,Residencial,174299.0,1367866
19940801,34547,Norte,Rural,4194.0,0
19940801,34547,Sudeste,Comercial,1344687.0,0
19940801,34547,Sudeste,Industrial,5537745.0,0
19940801,34547,Sudeste,Outros,1111709.0,2391786
19940801,34547,Sudeste,Residencial,2669217.0,15845528
19940801,34547,Sudeste,Rural,321426.0,0
19940801,34547,Sul,Comercial,330329.0,0
19940801,34547,Sul,Industrial,1212189.0,0
19940801,34547,Sul,Outros,299021.0,1325453
19940801,34547,Sul,Residencial,706417.0,4931379
19940801,34547,Sul,Rural,210557.0,0
19940901,34578,Centro-Oeste,Comercial,166545.0,0
19940901,34578,Centro-Oeste,Industrial,213559.0,0
19940901,34578,Centro-Oeste,Outros,157156.0,358363
19940901,34578,Centro-Oeste,Residencial,326644.0,1971942
19940901,34578,Centro-Oeste,Rural,69510.0,0
19940901,34578,Nordeste,Comercial,330143.0,0
19940901,34578,Nordeste,Industrial,1520227.0,0
19940901,34578,Nordeste,Outros,373196.0,968013
19940901,34578,Nordeste,Residencial,641919.0,6921735
19940901,34578,Nordeste,Rural,107734.0,0
19940901,34578,Norte,Comercial,99436.0,0
19940901,34578,Norte,Industrial,579323.0,0
19940901,34578,Norte,Outros,109861.0,347387
19940901,34578,Norte,Residencial,186516.0,1370727
19940901,34578,Norte,Rural,4615.0,0
19940901,34578,Sudeste,Comercial,1480074.0,0
19940901,34578,Sudeste,Industrial,5909841.0,0
19940901,34578,Sudeste,Outros,1196673.0,2402030
19940901,34578,Sudeste,Residencial,2897057.0,15896526
19940901,34578,Sudeste,Rural,362289.0,0
19940901,34578,Sul,Comercial,361859.0,0
19940901,34578,Sul,Industrial,1275809.0,0
19940901,34578,Sul,Outros,306919.0,1332927
19940901,34578,Sul,Residencial,765676.0,4952763
19940901,34578,Sul,Rural,234492.0,0
19941001,34608,Centro-Oeste,Comercial,172039.0,0
19941001,34608,Centro-Oeste,Industrial,209775.0,0
19941001,34608,Centro-Oeste,Outros,156880.0,360819
19941001,34608,Centro-Oeste,Residencial,345884.0,1984579
19941001,34608,Centro-Oeste,Rural,68633.0,0
19941001,34608,Nordeste,Comercial,330860.0,0
19941001,34608,Nordeste,Industrial,1508071.0,0
19941001,34608,Nordeste,Outros,380862.0,972456
19941001,34608,Nordeste,Residencial,664994.0,6955157
19941001,34608,Nordeste,Rural,113660.0,0
19941001,34608,Norte,Comercial,101716.0,0
19941001,34608,Norte,Industrial,606816.0,0
19941001,34608,Norte,Outros,106800.0,339363
19941001,34608,Norte,Residencial,196319.0,1375743
19941001,34608,Norte,Rural,4429.0,0
19941001,34608,Sudeste,Comercial,1486998.0,0
19941001,34608,Sudeste,Industrial,5769282.0,0
19941001,34608,Sudeste,Outros,1192792.0,2412716
19941001,34608,Sudeste,Residencial,2875982.0,15946606
19941001,34608,Sudeste,Rural,353973.0,0
19941001,34608,Sul,Comercial,359832.0,0
19941001,34608,Sul,Industrial,1267724.0,0
19941001,34608,Sul,Outros,308254.0,1338969
19941001,34608,Sul,Residencial,770915.0,4973278
19941001,34608,Sul,Rural,224849.0,0
19941101,34639,Centro-Oeste,Comercial,176973.0,0
19941101,34639,Centro-Oeste,Industrial,207686.0,0
19941101,34639,Centro-Oeste,Outros,156888.0,363947
19941101,34639,Centro-Oeste,Residencial,352179.0,1997613
19941101,34639,Centro-Oeste,Rural,59097.0,0
19941101,34639,Nordeste,Comercial,339070.0,0
19941101,34639,Nordeste,Industrial,1535103.0,0
19941101,34639,Nordeste,Outros,378483.0,980860
19941101,34639,Nordeste,Residencial,658818.0,6988290
19941101,34639,Nordeste,Rural,126075.0,0
19941101,34639,Norte,Comercial,103476.0,0
19941101,34639,Norte,Industrial,593859.0,0
19941101,34639,Norte,Outros,106255.0,342158
19941101,34639,Norte,Residencial,197483.0,1381833
19941101,34639,Norte,Rural,4726.0,0
19941101,34639,Sudeste,Comercial,1530524.0,0
19941101,34639,Sudeste,Industrial,5659087.0,0
19941101,34639,Sudeste,Outros,1181547.0,2425265
19941101,34639,Sudeste,Residencial,2957465.0,15999987
19941101,34639,Sudeste,Rural,318588.0,0
19941101,34639,Sul,Comercial,363645.0,0
19941101,34639,Sul,Industrial,1237275.0,0
19941101,34639,Sul,Outros,311871.0,1344725
19941101,34639,Sul,Residencial,747493.0,4989809
19941101,34639,Sul,Rural,228057.0,0
19941201,34669,Centro-Oeste,Comercial,170170.0,0
19941201,34669,Centro-Oeste,Industrial,190703.0,0
19941201,34669,Centro-Oeste,Outros,157024.0,366984
19941201,34669,Centro-Oeste,Residencial,336431.0,2007718
19941201,34669,Centro-Oeste,Rural,46614.0,0
19941201,34669,Nordeste,Comercial,356769.0,0
19941201,34669,Nordeste,Industrial,1544655.0,0
19941201,34669,Nordeste,Outros,380684.0,987935
19941201,34669,Nordeste,Residencial,681890.0,7021290
19941201,34669,Nordeste,Rural,124216.0,0
19941201,34669,Norte,Comercial,100852.0,0
19941201,34669,Norte,Industrial,598198.0,0
19941201,34669,Norte,Outros,110110.0,345141
19941201,34669,Norte,Residencial,193373.0,1387333
19941201,34669,Norte,Rural,4703.0,0
19941201,34669,Sudeste,Comercial,1552428.0,0
19941201,34669,Sudeste,Industrial,5703141.0,0
19941201,34669,Sudeste,Outros,1147305.0,2437637
19941201,34669,Sudeste,Residencial,2844915.0,16041409
19941201,34669,Sudeste,Rural,279758.0,0
19941201,34669,Sul,Comercial,384457.0,0
19941201,34669,Sul,Industrial,1206234.0,0
19941201,34669,Sul,Outros,329891.0,1349906
19941201,34669,Sul,Residencial,750910.0,5009322
19941201,34669,Sul,Rural,270773.0,0
19950101,34700,Centro-Oeste,Comercial,174929.0,0
19950101,34700,Centro-Oeste,Industrial,178597.0,0
19950101,34700,Centro-Oeste,Outros,156380.0,371220
19950101,34700,Centro-Oeste,Residencial,346971.0,2023590
19950101,34700,Centro-Oeste,Rural,43565.0,0
19950101,34700,Nordeste,Comercial,369264.0,0
19950101,34700,Nordeste,Industrial,1600025.0,0
19950101,34700,Nordeste,Outros,401055.0,996472
19950101,34700,Nordeste,Residencial,715365.0,7060170
19950101,34700,Nordeste,Rural,113891.0,0
19950101,34700,Norte,Comercial,102451.02,0
19950101,34700,Norte,Industrial,605224.01,0
19950101,34700,Norte,Outros,108278.02999999998,187067
19950101,34700,Norte,Residencial,193898.0,1396251
19950101,34700,Norte,Rural,4746.02,0
19950101,34700,Sudeste,Comercial,1670452.0,0
19950101,34700,Sudeste,Industrial,5627848.0,0
19950101,34700,Sudeste,Outros,1192979.0,2435058
19950101,34700,Sudeste,Residencial,3118036.0,16131615
19950101,34700,Sudeste,Rural,270328.0,0
19950101,34700,Sul,Comercial,430512.0,0
19950101,34700,Sul,Industrial,1154282.0,0
19950101,34700,Sul,Outros,329856.0,1356310
19950101,34700,Sul,Residencial,848237.0,5033108
19950101,34700,Sul,Rural,347748.0,0
19950201,34731,Centro-Oeste,Comercial,178242.0,0
19950201,34731,Centro-Oeste,Industrial,181090.0,0
19950201,34731,Centro-Oeste,Outros,154575.0,374171
19950201,34731,Centro-Oeste,Residencial,347606.0,2033708
19950201,34731,Centro-Oeste,Rural,43496.0,0
19950201,34731,Nordeste,Comercial,355724.0,0
19950201,34731,Nordeste,Industrial,1414885.0,0
19950201,34731,Nordeste,Outros,377051.0,1001985
19950201,34731,Nordeste,Residencial,705067.0,7095774
19950201,34731,Nordeste,Rural,102394.0,0
19950201,34731,Norte,Comercial,101696.01,0
19950201,34731,Norte,Industrial,562294.0,0
19950201,34731,Norte,Outros,104476.01000000001,188716
19950201,34731,Norte,Residencial,190134.95,1401458
19950201,34731,Norte,Rural,4867.99,0
19950201,34731,Sudeste,Comercial,1659756.0,0
19950201,34731,Sudeste,Industrial,5684994.0,0
19950201,34731,Sudeste,Outros,1168476.0,2461501
19950201,34731,Sudeste,Residencial,3025098.0,16177310
19950201,34731,Sudeste,Rural,272637.0,0
19950201,34731,Sul,Comercial,412107.0,0
19950201,34731,Sul,Industrial,1191718.0,0
19950201,34731,Sul,Outros,318911.0,1359872
19950201,34731,Sul,Residencial,793242.0,5049709
19950201,34731,Sul,Rural,345949.0,0
19950301,34759,Centro-Oeste,Comercial,182397.0,0
19950301,34759,Centro-Oeste,Industrial,198279.0,0
19950301,34759,Centro-Oeste,Outros,159773.0,378139
19950301,34759,Centro-Oeste,Residencial,354407.0,2041210
19950301,34759,Centro-Oeste,Rural,46968.0,0
19950301,34759,Nordeste,Comercial,379837.0,0
19950301,34759,Nordeste,Industrial,1609590.0,0
19950301,34759,Nordeste,Outros,399147.0,1008039
19950301,34759,Nordeste,Residencial,747298.0,7122523
19950301,34759,Nordeste,Rural,106244.0,0
19950301,34759,Norte,Comercial,100069.0,0
19950301,34759,Norte,Industrial,599916.98,0
19950301,34759,Norte,Outros,105622.98,191475
19950301,34759,Norte,Residencial,196629.99,1406953
19950301,34759,Norte,Rural,4964.01,0
19950301,34759,Sudeste,Comercial,1619408.0,0
19950301,34759,Sudeste,Industrial,5386664.0,0
19950301,34759,Sudeste,Outros,1187337.0,2470846
19950301,34759,Sudeste,Residencial,3205922.0,16209575
19950301,34759,Sudeste,Rural,265711.0,0
19950301,34759,Sul,Comercial,426239.0,0
19950301,34759,Sul,Industrial,1321108.0,0
19950301,34759,Sul,Outros,326388.0,1364365
19950301,34759,Sul,Residencial,817846.0,5063685
19950301,34759,Sul,Rural,323983.0,0
19950401,34790,Centro-Oeste,Comercial,198889.0,0
19950401,34790,Centro-Oeste,Industrial,205606.0,0
19950401,34790,Centro-Oeste,Outros,166817.0,381580
19950401,34790,Centro-Oeste,Residencial,372816.0,2051025
19950401,34790,Centro-Oeste,Rural,45036.0,0
19950401,34790,Nordeste,Comercial,372206.0,0
19950401,34790,Nordeste,Industrial,1509180.0,0
19950401,34790,Nordeste,Outros,384676.0,1012303
19950401,34790,Nordeste,Residencial,752430.0,7146839
