Data,DataExcel,Regiao,Sistema,Classe,TipoConsumidor,Consumo,Consumidores,DataVersao
20180701,2018-07-01,Sul,SUL,Industrial,Cativo,692713.5369999999,214238,2025-07-21
20180701,2018-07-01,Sul,SUL,Industrial,Livre,2190877.924,1890,2025-07-21
20180701,2018-07-01,Sul,SUL,Outros,Cativo,542680.6249999999,122145,2025-07-21
20180701,2018-07-01,Sul,SUL,Outros,Livre,147.356,1,2025-07-21
20180701,2018-07-01,Sul,SUL,Residencial,Cativo,1768601.602,10147695,2025-07-21
20180701,2018-07-01,Sul,SUL,Rural,Cativo,686983.691,946316,2025-07-21
20180701,2018-07-01,Sul,SUL,Rural,Livre,81386.45,58,2025-07-21
20180601,2018-06-01,Centro-Oeste,SISTEMAS ISOLADOS,Comercial,Cativo,119.217,76,2025-07-21
20180601,2018-06-01,Centro-Oeste,SISTEMAS ISOLADOS,Industrial,Cativo,52.652,16,2025-07-21
20180601,2018-06-01,Centro-Oeste,SISTEMAS ISOLADOS,Outros,Cativo,24.122999999999998,7,2025-07-21
20180601,2018-06-01,Centro-Oeste,SISTEMAS ISOLADOS,Residencial,Cativo,121.619,642,2025-07-21
20180601,2018-06-01,Centro-Oeste,SISTEMAS ISOLADOS,Rural,Cativo,10.096,46,2025-07-21
20180601,2018-06-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,502996.879,504238,2025-07-21
20180601,2018-06-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,56000.37,318,2025-07-21
20180601,2018-06-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,174520.272,38397,2025-07-21
20180601,2018-06-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,602169.284,340,2025-07-21
20180601,2018-06-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,368388.056,57205,2025-07-21
20180601,2018-06-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,3841.0,1,2025-07-21
20180601,2018-06-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,908560.647,5402822,2025-07-21
20180601,2018-06-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,311569.082,471420,2025-07-21
20180601,2018-06-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Livre,14401.499,23,2025-07-21
20180601,2018-06-01,Nordeste,NORDESTE,Comercial,Cativo,927572.866,1212021,2025-07-21
20180601,2018-06-01,Nordeste,NORDESTE,Comercial,Livre,115825.302,542,2025-07-21
20180601,2018-06-01,Nordeste,NORDESTE,Industrial,Cativo,380137.96400000004,38099,2025-07-21
20180601,2018-06-01,Nordeste,NORDESTE,Industrial,Livre,1374279.198,437,2025-07-21
20180601,2018-06-01,Nordeste,NORDESTE,Outros,Cativo,770629.9609999999,246401,2025-07-21
20180601,2018-06-01,Nordeste,NORDESTE,Outros,Livre,21557.162,7,2025-07-21
20180601,2018-06-01,Nordeste,NORDESTE,Residencial,Cativo,2011535.493,16814998,2025-07-21
20180601,2018-06-01,Nordeste,NORDESTE,Rural,Cativo,413319.42999999993,1222809,2025-07-21
20180601,2018-06-01,Nordeste,NORDESTE,Rural,Livre,0.0,7,2025-07-21
20180601,2018-06-01,Nordeste,NORTE INTERLIGADO,Comercial,Cativo,87749.502,154527,2025-07-21
20180601,2018-06-01,Nordeste,NORTE INTERLIGADO,Comercial,Livre,16197.794,68,2025-07-21
20180601,2018-06-01,Nordeste,NORTE INTERLIGADO,Industrial,Cativo,20299.946,7932,2025-07-21
20180601,2018-06-01,Nordeste,NORTE INTERLIGADO,Industrial,Livre,80513.22899999999,20,2025-07-21
20180601,2018-06-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,98747.40299999999,32455,2025-07-21
20180601,2018-06-01,Nordeste,NORTE INTERLIGADO,Residencial,Cativo,266036.347,2212116,2025-07-21
20180601,2018-06-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,16978.266,60912,2025-07-21
20180601,2018-06-01,Nordeste,NORTE INTERLIGADO,Rural,Livre,369.852,2,2025-07-21
20180601,2018-06-01,Nordeste,SISTEMAS ISOLADOS,Comercial,Cativo,666.0,256,2025-07-21
20180601,2018-06-01,Nordeste,SISTEMAS ISOLADOS,Industrial,Cativo,18.0,3,2025-07-21
20180601,2018-06-01,Nordeste,SISTEMAS ISOLADOS,Outros,Cativo,247.0,100,2025-07-21
20180601,2018-06-01,Nordeste,SISTEMAS ISOLADOS,Residencial,Cativo,499.0,597,2025-07-21
20180601,2018-06-01,Nordeste,SISTEMAS ISOLADOS,Rural,Cativo,13.0,9,2025-07-21
20180601,2018-06-01,Norte,NORTE INTERLIGADO,Comercial,Cativo,254200.45,267857,2025-07-21
20180601,2018-06-01,Norte,NORTE INTERLIGADO,Comercial,Livre,44345.025,184,2025-07-21
20180601,2018-06-01,Norte,NORTE INTERLIGADO,Industrial,Cativo,106511.041,7442,2025-07-21
20180601,2018-06-01,Norte,NORTE INTERLIGADO,Industrial,Livre,844494.6299999999,168,2025-07-21
20180601,2018-06-01,Norte,NORTE INTERLIGADO,Outros,Cativo,209503.90600000002,34274,2025-07-21
20180601,2018-06-01,Norte,NORTE INTERLIGADO,Outros,Livre,12938.45,12,2025-07-21
20180601,2018-06-01,Norte,NORTE INTERLIGADO,Residencial,Cativo,549773.682,3328508,2025-07-21
20180601,2018-06-01,Norte,NORTE INTERLIGADO,Rural,Cativo,45318.165,221586,2025-07-21
20180601,2018-06-01,Norte,NORTE INTERLIGADO,Rural,Livre,755.021,2,2025-07-21
20180601,2018-06-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,40177.236000000004,59076,2025-07-21
20180601,2018-06-01,Norte,SISTEMAS ISOLADOS,Comercial,Livre,40.278,1,2025-07-21
20180601,2018-06-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,11370.679999999998,2017,2025-07-21
20180601,2018-06-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,49378.55300000001,14801,2025-07-21
20180601,2018-06-01,Norte,SISTEMAS ISOLADOS,Residencial,Cativo,111676.087,665346,2025-07-21
20180601,2018-06-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,15675.114000000001,99614,2025-07-21
20180601,2018-06-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Cativo,57472.123,54276,2025-07-21
20180601,2018-06-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Livre,5984.889999999999,38,2025-07-21
20180601,2018-06-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Cativo,27234.597999999998,1901,2025-07-21
20180601,2018-06-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Livre,11217.803,17,2025-07-21
20180601,2018-06-01,Norte,SUDESTE / CENTRO - OESTE,Outros,Cativo,43890.46,7155,2025-07-21
20180601,2018-06-01,Norte,SUDESTE / CENTRO - OESTE,Residencial,Cativo,115526.542,577217,2025-07-21
20180601,2018-06-01,Norte,SUDESTE / CENTRO - OESTE,Rural,Cativo,25301.706,123877,2025-07-21
20180601,2018-06-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,2777841.34,2505010,2025-07-21
20180601,2018-06-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,867641.3650000001,3565,2025-07-21
20180601,2018-06-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,1170741.7530000003,206852,2025-07-21
20180601,2018-06-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,6304637.478999999,3077,2025-07-21
20180601,2018-06-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,1698976.8860000006,265275,2025-07-21
20180601,2018-06-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,226593.45799999998,119,2025-07-21
20180601,2018-06-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,5320252.640000001,32359780,2025-07-21
20180601,2018-06-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Livre,364.981,1,2025-07-21
20180601,2018-06-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,770545.837,1371091,2025-07-21
20180601,2018-06-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Livre,40581.346,31,2025-07-21
20180601,2018-06-01,Sul,SUL,Comercial,Cativo,923809.4720000002,1018498,2025-07-21
20180601,2018-06-01,Sul,SUL,Comercial,Livre,206850.58200000002,1060,2025-07-21
20180601,2018-06-01,Sul,SUL,Industrial,Cativo,656123.575,214444,2025-07-21
20180601,2018-06-01,Sul,SUL,Industrial,Livre,2014057.574,1869,2025-07-21
20180601,2018-06-01,Sul,SUL,Outros,Cativo,545153.3450000001,121911,2025-07-21
20180601,2018-06-01,Sul,SUL,Outros,Livre,145.072,1,2025-07-21
20180601,2018-06-01,Sul,SUL,Residencial,Cativo,1781848.3900000001,10128463,2025-07-21
20180601,2018-06-01,Sul,SUL,Rural,Cativo,719122.3800000001,946805,2025-07-21
20180601,2018-06-01,Sul,SUL,Rural,Livre,79757.317,57,2025-07-21
20180501,2018-05-01,Centro-Oeste,SISTEMAS ISOLADOS,Comercial,Cativo,92.045,75,2025-07-21
20180501,2018-05-01,Centro-Oeste,SISTEMAS ISOLADOS,Industrial,Cativo,43.004,16,2025-07-21
20180501,2018-05-01,Centro-Oeste,SISTEMAS ISOLADOS,Outros,Cativo,27.176000000000002,7,2025-07-21
20180501,2018-05-01,Centro-Oeste,SISTEMAS ISOLADOS,Residencial,Cativo,137.226,635,2025-07-21
20180501,2018-05-01,Centro-Oeste,SISTEMAS ISOLADOS,Rural,Cativo,11.872,46,2025-07-21
20180501,2018-05-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,544091.939,504628,2025-07-21
20180501,2018-05-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,66236.11200000001,314,2025-07-21
20180501,2018-05-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,187859.13700000002,38607,2025-07-21
20180501,2018-05-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,570665.4890000001,335,2025-07-21
20180501,2018-05-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,380428.802,57347,2025-07-21
20180501,2018-05-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,4241.0,1,2025-07-21
20180501,2018-05-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,973343.6410000001,5394577,2025-07-21
20180501,2018-05-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,272546.303,498495,2025-07-21
20180501,2018-05-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Livre,14060.597,21,2025-07-21
20180501,2018-05-01,Nordeste,NORDESTE,Comercial,Cativo,954040.0040000001,1210097,2025-07-21
20180501,2018-05-01,Nordeste,NORDESTE,Comercial,Livre,123477.063,536,2025-07-21
20180501,2018-05-01,Nordeste,NORDESTE,Industrial,Cativo,396619.12100000004,38166,2025-07-21
20180501,2018-05-01,Nordeste,NORDESTE,Industrial,Livre,1388952.5999999999,435,2025-07-21
20180501,2018-05-01,Nordeste,NORDESTE,Outros,Cativo,788302.8710000002,244774,2025-07-21
20180501,2018-05-01,Nordeste,NORDESTE,Outros,Livre,26354.339999999997,7,2025-07-21
20180501,2018-05-01,Nordeste,NORDESTE,Residencial,Cativo,2021117.366,16794683,2025-07-21
20180501,2018-05-01,Nordeste,NORDESTE,Rural,Cativo,389737.765,1217778,2025-07-21
20180501,2018-05-01,Nordeste,NORDESTE,Rural,Livre,0.0,7,2025-07-21
20180501,2018-05-01,Nordeste,NORTE INTERLIGADO,Comercial,Cativo,85039.61,154882,2025-07-21
20180501,2018-05-01,Nordeste,NORTE INTERLIGADO,Comercial,Livre,16126.919,68,2025-07-21
20180501,2018-05-01,Nordeste,NORTE INTERLIGADO,Industrial,Cativo,20146.868,7940,2025-07-21
20180501,2018-05-01,Nordeste,NORTE INTERLIGADO,Industrial,Livre,76352.292,19,2025-07-21
20180501,2018-05-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,98777.49,32884,2025-07-21
20180501,2018-05-01,Nordeste,NORTE INTERLIGADO,Residencial,Cativo,258473.479,2202128,2025-07-21
20180501,2018-05-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,15165.072,60111,2025-07-21
20180501,2018-05-01,Nordeste,NORTE INTERLIGADO,Rural,Livre,251.106,2,2025-07-21
20180501,2018-05-01,Nordeste,SISTEMAS ISOLADOS,Comercial,Cativo,682.0,255,2025-07-21
20180501,2018-05-01,Nordeste,SISTEMAS ISOLADOS,Industrial,Cativo,19.0,3,2025-07-21
20180501,2018-05-01,Nordeste,SISTEMAS ISOLADOS,Outros,Cativo,300.0,100,2025-07-21
20180501,2018-05-01,Nordeste,SISTEMAS ISOLADOS,Residencial,Cativo,529.0,600,2025-07-21
20180501,2018-05-01,Nordeste,SISTEMAS ISOLADOS,Rural,Cativo,16.0,9,2025-07-21
20180501,2018-05-01,Norte,NORTE INTERLIGADO,Comercial,Cativo,249947.461,268259,2025-07-21
20180501,2018-05-01,Norte,NORTE INTERLIGADO,Comercial,Livre,45055.709,181,2025-07-21
20180501,2018-05-01,Norte,NORTE INTERLIGADO,Industrial,Cativo,109670.228,7477,2025-07-21
20180501,2018-05-01,Norte,NORTE INTERLIGADO,Industrial,Livre,890190.773,167,2025-07-21
20180501,2018-05-01,Norte,NORTE INTERLIGADO,Outros,Cativo,229669.79499999998,34046,2025-07-21
20180501,2018-05-01,Norte,NORTE INTERLIGADO,Outros,Livre,12320.45,11,2025-07-21
20180501,2018-05-01,Norte,NORTE INTERLIGADO,Residencial,Cativo,542668.6,3322733,2025-07-21
20180501,2018-05-01,Norte,NORTE INTERLIGADO,Rural,Cativo,41645.361,221329,2025-07-21
20180501,2018-05-01,Norte,NORTE INTERLIGADO,Rural,Livre,613.422,2,2025-07-21
20180501,2018-05-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,40695.991,58858,2025-07-21
20180501,2018-05-01,Norte,SISTEMAS ISOLADOS,Comercial,Livre,39.396,1,2025-07-21
20180501,2018-05-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,11859.825,2025,2025-07-21
20180501,2018-05-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,51713.596000000005,14777,2025-07-21
20180501,2018-05-01,Norte,SISTEMAS ISOLADOS,Residencial,Cativo,113577.977,662865,2025-07-21
20180501,2018-05-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,15503.803,99124,2025-07-21
20180501,2018-05-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Cativo,63944.93,53671,2025-07-21
20180501,2018-05-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Livre,6663.335999999999,38,2025-07-21
20180501,2018-05-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Cativo,25923.835,1908,2025-07-21
20180501,2018-05-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Livre,10504.764,17,2025-07-21
20180501,2018-05-01,Norte,SUDESTE / CENTRO - OESTE,Outros,Cativo,49927.891,7154,2025-07-21
20180501,2018-05-01,Norte,SUDESTE / CENTRO - OESTE,Residencial,Cativo,128201.733,577856,2025-07-21
20180501,2018-05-01,Norte,SUDESTE / CENTRO - OESTE,Rural,Cativo,26555.995,123974,2025-07-21
20180501,2018-05-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,3018060.4059999995,2504643,2025-07-21
20180501,2018-05-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,908629.477,3515,2025-07-21
20180501,2018-05-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,1238434.279,207317,2025-07-21
20180501,2018-05-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,6261819.023999999,3062,2025-07-21
20180501,2018-05-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,1764586.4960000005,265381,2025-07-21
20180501,2018-05-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,229648.25800000003,119,2025-07-21
20180501,2018-05-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,5536148.696,32319048,2025-07-21
20180501,2018-05-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Livre,374.941,1,2025-07-21
20180501,2018-05-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,740591.2050000001,1369245,2025-07-21
20180501,2018-05-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Livre,42348.816,30,2025-07-21
20180501,2018-05-01,Sul,SUL,Comercial,Cativo,1069884.6330000004,1018277,2025-07-21
20180501,2018-05-01,Sul,SUL,Comercial,Livre,224939.83,1042,2025-07-21
20180501,2018-05-01,Sul,SUL,Industrial,Cativo,730680.756,214274,2025-07-21
20180501,2018-05-01,Sul,SUL,Industrial,Livre,1943623.6879999998,1856,2025-07-21
20180501,2018-05-01,Sul,SUL,Outros,Cativo,576351.2810000001,121831,2025-07-21
20180501,2018-05-01,Sul,SUL,Outros,Livre,152.73,1,2025-07-21
20180501,2018-05-01,Sul,SUL,Residencial,Cativo,1826147.832,10115773,2025-07-21
20180501,2018-05-01,Sul,SUL,Rural,Cativo,781067.337,946208,2025-07-21
20180501,2018-05-01,Sul,SUL,Rural,Livre,80639.094,57,2025-07-21
20180401,2018-04-01,Centro-Oeste,SISTEMAS ISOLADOS,Comercial,Cativo,98.112,74,2025-07-21
20180401,2018-04-01,Centro-Oeste,SISTEMAS ISOLADOS,Industrial,Cativo,47.522,15,2025-07-21
20180401,2018-04-01,Centro-Oeste,SISTEMAS ISOLADOS,Outros,Cativo,26.03,7,2025-07-21
20180401,2018-04-01,Centro-Oeste,SISTEMAS ISOLADOS,Residencial,Cativo,128.011,630,2025-07-21
20180401,2018-04-01,Centro-Oeste,SISTEMAS ISOLADOS,Rural,Cativo,10.819,47,2025-07-21
20180401,2018-04-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,581025.344,503795,2025-07-21
20180401,2018-04-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,68859.11200000001,308,2025-07-21
20180401,2018-04-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,189839.05800000002,38611,2025-07-21
20180401,2018-04-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,586080.1730000001,333,2025-07-21
20180401,2018-04-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,388934.968,57002,2025-07-21
20180401,2018-04-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,4137.0,1,2025-07-21
20180401,2018-04-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,1010520.4919999999,5380478,2025-07-21
20180401,2018-04-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,232327.35,468095,2025-07-21
20180401,2018-04-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Livre,24824.07,21,2025-07-21
20180401,2018-04-01,Nordeste,NORDESTE,Comercial,Cativo,973438.709,1207085,2025-07-21
20180401,2018-04-01,Nordeste,NORDESTE,Comercial,Livre,122077.58400000002,529,2025-07-21
20180401,2018-04-01,Nordeste,NORDESTE,Industrial,Cativo,391075.741,38284,2025-07-21
20180401,2018-04-01,Nordeste,NORDESTE,Industrial,Livre,1350551.0350000001,435,2025-07-21
20180401,2018-04-01,Nordeste,NORDESTE,Outros,Cativo,775817.431,245518,2025-07-21
20180401,2018-04-01,Nordeste,NORDESTE,Outros,Livre,22194.864999999998,7,2025-07-21
20180401,2018-04-01,Nordeste,NORDESTE,Residencial,Cativo,2108675.721,16767645,2025-07-21
20180401,2018-04-01,Nordeste,NORDESTE,Rural,Cativo,362550.123,1217224,2025-07-21
20180401,2018-04-01,Nordeste,NORDESTE,Rural,Livre,0.0,7,2025-07-21
20180401,2018-04-01,Nordeste,NORTE INTERLIGADO,Comercial,Cativo,83125.054,155275,2025-07-21
20180401,2018-04-01,Nordeste,NORTE INTERLIGADO,Comercial,Livre,15472.822,65,2025-07-21
20180401,2018-04-01,Nordeste,NORTE INTERLIGADO,Industrial,Cativo,19584.45,8004,2025-07-21
20180401,2018-04-01,Nordeste,NORTE INTERLIGADO,Industrial,Livre,78718.609,19,2025-07-21
20180401,2018-04-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,91978.329,32151,2025-07-21
20180401,2018-04-01,Nordeste,NORTE INTERLIGADO,Residencial,Cativo,257660.036,2199587,2025-07-21
20180401,2018-04-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,13334.874,60522,2025-07-21
20180401,2018-04-01,Nordeste,NORTE INTERLIGADO,Rural,Livre,266.874,2,2025-07-21
20180401,2018-04-01,Nordeste,SISTEMAS ISOLADOS,Comercial,Cativo,745.0,255,2025-07-21
20180401,2018-04-01,Nordeste,SISTEMAS ISOLADOS,Industrial,Cativo,19.0,3,2025-07-21
20180401,2018-04-01,Nordeste,SISTEMAS ISOLADOS,Outros,Cativo,261.0,100,2025-07-21
20180401,2018-04-01,Nordeste,SISTEMAS ISOLADOS,Residencial,Cativo,547.0,595,2025-07-21
20180401,2018-04-01,Nordeste,SISTEMAS ISOLADOS,Rural,Cativo,10.0,9,2025-07-21
20180401,2018-04-01,Norte,NORTE INTERLIGADO,Comercial,Cativo,241607.984,268975,2025-07-21
20180401,2018-04-01,Norte,NORTE INTERLIGADO,Comercial,Livre,42119.363,177,2025-07-21
20180401,2018-04-01,Norte,NORTE INTERLIGADO,Industrial,Cativo,104983.09600000002,7538,2025-07-21
20180401,2018-04-01,Norte,NORTE INTERLIGADO,Industrial,Livre,953606.698,164,2025-07-21
20180401,2018-04-01,Norte,NORTE INTERLIGADO,Outros,Cativo,220452.047,34303,2025-07-21
20180401,2018-04-01,Norte,NORTE INTERLIGADO,Outros,Livre,11939.22,11,2025-07-21
20180401,2018-04-01,Norte,NORTE INTERLIGADO,Residencial,Cativo,522758.35099999997,3314348,2025-07-21
20180401,2018-04-01,Norte,NORTE INTERLIGADO,Rural,Cativo,38492.297,221192,2025-07-21
20180401,2018-04-01,Norte,NORTE INTERLIGADO,Rural,Livre,684.584,2,2025-07-21
20180401,2018-04-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,41947.757,58711,2025-07-21
20180401,2018-04-01,Norte,SISTEMAS ISOLADOS,Comercial,Livre,37.212,1,2025-07-21
20180401,2018-04-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,13081.026999999998,2023,2025-07-21
20180401,2018-04-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,51006.128,14748,2025-07-21
20180401,2018-04-01,Norte,SISTEMAS ISOLADOS,Residencial,Cativo,120890.062,660020,2025-07-21
20180401,2018-04-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,15653.884999999998,98689,2025-07-21
20180401,2018-04-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Cativo,62609.240000000005,53600,2025-07-21
20180401,2018-04-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Livre,6504.86,38,2025-07-21
20180401,2018-04-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Cativo,27202.671,1908,2025-07-21
20180401,2018-04-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Livre,11229.461,17,2025-07-21
20180401,2018-04-01,Norte,SUDESTE / CENTRO - OESTE,Outros,Cativo,49965.617,7160,2025-07-21
20180401,2018-04-01,Norte,SUDESTE / CENTRO - OESTE,Residencial,Cativo,117444.225,576820,2025-07-21
20180401,2018-04-01,Norte,SUDESTE / CENTRO - OESTE,Rural,Cativo,25097.571,123566,2025-07-21
20180401,2018-04-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,3271565.143,2480158,2025-07-21
20180401,2018-04-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,970442.022,3483,2025-07-21
20180401,2018-04-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,1278723.058,207909,2025-07-21
20180401,2018-04-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,6530734.983,3041,2025-07-21
20180401,2018-04-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,1777216.8640000003,266022,2025-07-21
20180401,2018-04-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,240551.47600000002,119,2025-07-21
20180401,2018-04-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,5957363.013,32304506,2025-07-21
20180401,2018-04-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Livre,383.451,1,2025-07-21
20180401,2018-04-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,661787.4029999999,1367368,2025-07-21
20180401,2018-04-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Livre,41005.045,30,2025-07-21
20180401,2018-04-01,Sul,SUL,Comercial,Cativo,1115160.187,1016504,2025-07-21
20180401,2018-04-01,Sul,SUL,Comercial,Livre,250587.75100000002,1021,2025-07-21
20180401,2018-04-01,Sul,SUL,Industrial,Cativo,729780.7980000001,214607,2025-07-21
20180401,2018-04-01,Sul,SUL,Industrial,Livre,2112242.829,1834,2025-07-21
20180401,2018-04-01,Sul,SUL,Outros,Cativo,571535.887,121766,2025-07-21
20180401,2018-04-01,Sul,SUL,Outros,Livre,307.814,1,2025-07-21
20180401,2018-04-01,Sul,SUL,Residencial,Cativo,1836582.889,10092700,2025-07-21
20180401,2018-04-01,Sul,SUL,Rural,Cativo,856788.8360000001,946000,2025-07-21
20180401,2018-04-01,Sul,SUL,Rural,Livre,83932.182,57,2025-07-21
20180301,2018-03-01,Centro-Oeste,SISTEMAS ISOLADOS,Comercial,Cativo,100.788,72,2025-07-21
20180301,2018-03-01,Centro-Oeste,SISTEMAS ISOLADOS,Industrial,Cativo,51.908,15,2025-07-21
20180301,2018-03-01,Centro-Oeste,SISTEMAS ISOLADOS,Outros,Cativo,25.729999999999997,7,2025-07-21
20180301,2018-03-01,Centro-Oeste,SISTEMAS ISOLADOS,Residencial,Cativo,119.448,620,2025-07-21
20180301,2018-03-01,Centro-Oeste,SISTEMAS ISOLADOS,Rural,Cativo,10.386,49,2025-07-21
20180301,2018-03-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,565165.619,504394,2025-07-21
20180301,2018-03-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,75916.414,305,2025-07-21
20180301,2018-03-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,181026.29200000002,38622,2025-07-21
20180301,2018-03-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,586203.74,333,2025-07-21
20180301,2018-03-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,368139.39900000003,56742,2025-07-21
20180301,2018-03-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,4261.0,1,2025-07-21
20180301,2018-03-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,989782.226,5366412,2025-07-21
20180301,2018-03-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,236261.04499999998,466495,2025-07-21
20180301,2018-03-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Livre,24661.785,19,2025-07-21
20180301,2018-03-01,Nordeste,NORDESTE,Comercial,Cativo,971449.436,1205991,2025-07-21
20180301,2018-03-01,Nordeste,NORDESTE,Comercial,Livre,131024.39399999999,515,2025-07-21
